observation	delta	shape	constant_bytes	skeleton_hash	events	entries	top_entries	top_targets	top_ops	skeleton
sampled_backedge	-0x6d	sampled	-	3a316ce417b17707	276	1	75@0x873fc:276	171@0x9b4b3:256,165@0x9a24c:16,354@0xc2241:4	RF+0xa/8:4,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1,RIP+0xa/1:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r14
exact	+0x5	VVVVE	-	a037fe5d34fe62e6	269	1	282@0xb3128:269	280@0xb2661:64,220@0xa522e:27,90@0x8b334:21,199@0xa0631:13,140@0x94e5a:12,66@0x855ff:12	WF+0x23/4:5,RF+0x81/8:4,RF+0x23/4:4,RF+0xa/8:3,RF+0x0/8:2,RF+0x170/4:2	RF+0x81/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:and;RF+0x81/8:mov;RF+0x0/8:cmp;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:sub;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x16f/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;RF+0x23/4:xor;WF+0x23/4:xor;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:mov;WF+0x0/8:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	CCCCC	b0=0x9e,b1=0xd4,b2=0xa9,b3=0x3d,b4=0x01	890e9acfc7d3cd62	256	1	107@0x8eef4:256	160@0x994cf:256	RF+0xa/8:4,RF+0x0/8:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2,WF+0x0/8:1	RF+0x0/8:mov;WF+0x0/8:mov;WF+0x23/4:and;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r9
exact	+0x5	VVVVE	-	f0c4df28b864d503	254	1	222@0xa5f3c:254	220@0xa522e:67,301@0xb708d:20,268@0xb0007:14,49@0x82820:13,28@0x7e390:12,43@0x8173d:11	RF+0x23/4:6,WF+0x170/4:6,WF+0x23/4:5,RF+0x194/1:4,RF+0x170/4:4,RF+0xa/8:3	RF+0x194/1:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:and;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:or;RF+0x194/1:mov;RF+0x23/4:mov;WF+0x23/4:or;WF+0x23/4:or;RF+0x194/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;RF+0x23/4:add;WF+0x170/4:and;WF+0x23/4:add;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:mov;WF+0x60/8:mov;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:add;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x2;RF+0x10f/8:mov;RIP+0x2/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	227d00816a7bb0d0	224	1	190@0x9eacb:224	352@0xc1ec4:134,257@0xadbfd:86,144@0x95887:4	RF+0xa/8:4,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x0:2,RIP+0x0/2:2,WF+0x71/8:2	RF+0x0/8:mov;RF+0x81/8:mov;WF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x3;RF+0x10f/8:mov;RIP+0x3/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
exact	+0x5	CVVCC	b0=0x00,b3=0x3d,b4=0x01	0ce47c389ed80fe3	215	1	217@0xa4b11:215	198@0xa037e:70,352@0xc1ec4:66,144@0x95887:66,108@0x8f24b:7,173@0x9ba74:3,160@0x994cf:1	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x23/4:1,WF+0x170/4:1	RF+0x23/4:mov;WF+0x170/4:xor;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0xe1/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;WF+0x71/8:mov;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
sampled_backedge	-0x2e8	sampled	-	cf09eea42c4c5ac9	200	1	266@0xaf8af:200	354@0xc2241:135,171@0x9b4b3:57,165@0x9a24c:8	RF+0xa/8:2,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:rdx
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	ebbc825e812e27fd	181	1	242@0xaa87d:181	75@0x873fc:92,246@0xab427:38,145@0x95b5c:33,199@0xa0631:9,334@0xbdd18:4,210@0xa2da3:2	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,WF+0x60/8:1,WF+0x0/8:1	RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;WF+0x71/8:mov;RF+0x81/8:mov;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x3	EEE	-	f9ac5a7778aa405b	157	1	331@0xbcfc8:157	340@0xbf435:125,196@0x9fbcd:25,99@0x8c99a:3,222@0xa5f3c:1,168@0x9aa83:1,333@0xbd8af:1	WF+0x170/4:7,RF+0x23/4:5,RF+0x81/8:5,RF+0x0/8:3,RF+0x71/8:3,RF+0xa/8:2	WF+0x170/4:and;RF+0x23/4:mov;WF+0x170/4:add;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;RF+0x23/4:mov;WF+0x170/4:add;WF+0xe1/1:mov;RF+0x23/4:mov;WF+0x23/4:xor;RF+0x0/8:cmp;RF+0x81/8:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x0/8:cmp;RF+0x81/8:mov;WF+0x170/4:add;RF+0x71/8:xor;WF+0x170/4:or;RF+0x81/8:mov;RF+0x71/8:xor;RF+0x81/8:mov;RF+0x71/8:xor;RF+0x194/1:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:sub;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	304297e78d5c5ae9	149	1	88@0x8aa14:149	352@0xc1ec4:65,257@0xadbfd:64,173@0x9ba74:11,256@0xad849:6,108@0x8f24b:3	RF+0x194/1:4,RF+0x170/4:3,WF+0x170/4:3,RF+0x0/8:3,RF+0xa/8:3,RF+0x60/8:2	RF+0x60/8:mov;RF+0x81/8:mov;WF+0x60/8:mov;RF+0x170/4:mov;RF+0x23/4:mov;WF+0x170/4:or;RF+0x194/1:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x0/8:mov;RF+0x71/8:add;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x194/1:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0x81/8:mov;WF+0x170/4:sub;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x194/1:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rsi
exact	+0x5	CCVVV	b0=0x3d,b1=0x01	fc76b2eff090f422	144	1	148@0x96b6e:144	160@0x994cf:74,144@0x95887:25,352@0xc1ec4:23,173@0x9ba74:12,257@0xadbfd:6,108@0x8f24b:4	RF+0xa/8:4,RF+0x71/8:2,RF+0x0/8:2,RF+0x60/8:2,IPADV+0x0:2,RIP+0x0/2:2	RF+0x71/8:sub;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x23/4:mov;RF+0x60/8:mov;WF+0x170/4:and;WF+0x60/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
exact	+0x3	VVC	b2=0x62	d270a7c0fe146d88	142	1	82@0x8920e:142	99@0x8c99a:67,333@0xbd8af:65,217@0xa4b11:4,307@0xb8064:2,168@0x9aa83:2,157@0x98a9a:1	RF+0x81/8:3,RF+0x23/4:3,RF+0x71/8:2,WF+0x23/4:2,WF+0x170/4:2,RF+0xa/8:2	RF+0x71/8:add;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:add;RF+0x23/4:mov;WF+0x23/4:or;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x71/8:add;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;WF+0xe1/1:mov;RF+0x81/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
sampled_long_or_sparse	+0x139	sampled	-	d50d316a17060c13	142	1	145@0x95b5c:142	354@0xc2241:132,165@0x9a24c:6,171@0x9b4b3:4	RF+0xa/8:4,TDYN:2,WF+0xa/8:2,IPADV+0x8:1,RIP+0x8/2:1,IPADV+0xa:1	RF+0xa/8:mov;IPADV+0x8;RIP+0x8/2:mov;RF+0xa/8:mov;IPADV+0xa;RIP+0xa/1:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r12
exact	+0x3	VVE	-	cf566fc01c77be34	139	1	129@0x92f21:139	215@0xa4609:64,99@0x8c99a:64,66@0x855ff:3,199@0xa0631:2,217@0xa4b11:2,172@0x9b68a:1	WF+0x170/4:6,RF+0x170/4:6,WF+0x23/4:5,RF+0x23/4:4,RF+0xa/8:2,RF+0x0/8:2	RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:mov;WF+0xe1/1:mov;WF+0x170/4:and;WF+0x170/4:add;RF+0x170/4:sub;RF+0x81/8:mov;RF+0x0/8:cmp;WF+0x170/4:add;RF+0x170/4:mov;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x23/4:add;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:add;RF+0x23/4:mov;WF+0x170/4:add;WF+0x170/4:and;RF+0x23/4:mov;RF+0x170/4:mov;WF+0x23/4:xor;RF+0x170/4:mov;WF+0x23/4:and;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r11
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	e16f0ed351021e6e	129	1	125@0x922c4:129	316@0xb987b:96,334@0xbdd18:9,246@0xab427:6,18@0x7be9b:4,114@0x90319:3,210@0xa2da3:3	RF+0xa/8:3,RF+0x60/8:2,RF+0x0/8:2,WF+0x71/8:2,RF+0x81/8:1,WF+0x60/8:1	RF+0x81/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;WF+0x71/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
sampled_backedge	-0x40	sampled	-	a18b4ce0e63e043d	122	1	117@0x90acd:122	354@0xc2241:71,165@0x9a24c:48,171@0x9b4b3:3	RF+0xa/8:2,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:rax
exact	+0x4	VVVV	-	afc62a11e1e8306f	120	1	62@0x84aa3:120	157@0x98a9a:93,307@0xb8064:13,347@0xc088d:3,200@0xa0a9e:2,253@0xacfb1:2,337@0xbec0e:1	WF+0x170/4:3,WF+0x23/4:2,RF+0xa/8:2,RF+0x81/8:2,IPADV+0x2:1,RIP+0x2/2:1	WF+0x23/4:add;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x23/4:xor;WF+0x170/4:or;WF+0x23/4:sub;WF+0x81/8:mov;RF+0x81/8:mov;RF+0x81/8:mov;WF+0x170/4:xor;RF+0x194/1:mov;RF+0x71/8:sub;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:xor;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rax
sampled_backedge	-0x40	sampled	-	846056db3888fe7b	109	1	302@0xb7586:109	171@0x9b4b3:70,165@0x9a24c:35,354@0xc2241:4	RF+0xa/8:2,WF+0xa/8:2,IPADV+0x0:1,RIP+0x0/2:1,RF+0x10f/8:1,TDYN:1	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:mov;RF+0x10f/8:mov;TDYN;RTdyn/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/4:mov;WF+0xa/8:sub;WF+0xa/8:add;JMP:r12
exact	+0x5	EEVCC	b3=0x3d,b4=0x01	5eefd3bbb0c80e61	108	1	280@0xb2661:108	257@0xadbfd:66,160@0x994cf:12,108@0x8f24b:10,198@0xa037e:8,173@0x9ba74:7,256@0xad849:5	WF+0x170/4:9,RF+0x23/4:8,RF+0x81/8:5,RF+0x0/8:3,WF+0x23/4:3,RF+0x71/8:3	RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;RF+0x0/8:mov;WF+0x170/4:or;WF+0x0/8:mov;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x60/8:mov;WF+0x170/4:or;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x23/4:or;RF+0x23/4:mov;RF+0x71/8:sub;WF+0x170/4:or;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0x81/8:mov;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x170/4:add;RF+0x71/8:sub;RF+0x0/8:cmp;WF+0x170/4:xor;RF+0x81/8:mov;WF+0x170/4:and;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:and;RF+0x81/8:mov;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0xd	EEEEEEEEEECCC	b10=0x00,b11=0x80	2a1e88b64197c65d	97	1	321@0xbb1dd:97	169@0x9af18:94,310@0xb8556:3	RF+0xa/8:13,RF+0x170/4:7,RF+0x0/8:5,IPADV+0x7:4,RIP+0x7/4:4,WF+0x170/4:4	RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/4:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/1:movzx;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:add;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/1:movzx;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:add;RF+0xa/8:mov;IPADV+0x7;RIP+0x7/4:mov;RF+0xa/8:mov;IPADV+0xb;RIP+0xb/2:mov;WF+0x1dc/4:mov;RF+0x170/4:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0xa/8:mov;IPADV+0x0;RF+0x81/8:mov;RIP+0x0/2:movzx;RF+0x23/4:xor;WF+0x170/4:add;WF+0x23/4:sub;WF+0x60/8:mov;RF+0x194/1:mov;RF+0x170/4:and;RF+0x0/8:cmp;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:xor;RF+0x170/4:add;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x170/4:or;RF+0x0/8:cmp;RF+0x71/8:xor;WF+0x170/4:or;RF+0x71/8:xor;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x170/4:add;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:movzx;RF+0x170/4:sub;WF+0x170/4:and;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r8
exact	+0x5	EEECC	b3=0x3d,b4=0x01	c20d8d86bd6ddf25	91	1	94@0x8bd69:91	173@0x9ba74:74,144@0x95887:13,160@0x994cf:3,198@0xa037e:1	RF+0x170/4:6,WF+0x23/4:5,WF+0x170/4:4,RF+0x0/8:4,RF+0x23/4:3,RF+0x194/1:3	RF+0x170/4:mov;WF+0x23/4:xor;RF+0x60/8:mov;RF+0x23/4:mov;WF+0x60/8:mov;WF+0x170/4:and;RF+0x0/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;RF+0x170/4:sub;RF+0x0/8:cmp;WF+0x71/8:mov;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x170/4:add;WF+0x170/4:or;RF+0x170/4:mov;WF+0x23/4:or;RF+0x23/4:mov;RF+0x194/1:mov;WF+0x23/4:and;WF+0x23/4:add;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x170/4:mov;RF+0x71/8:xor;WF+0x23/4:or;RF+0x71/8:mov;RF+0x170/4:xor;RF+0x0/8:cmp;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x10f/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:xor;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	EECCE	b2=0x3d,b3=0x01	0963005da46c523f	89	1	0@0x78561:89	352@0xc1ec4:41,144@0x95887:31,257@0xadbfd:10,108@0x8f24b:7	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x2:2,RIP+0x2/2:2,WF+0x71/8:2	RF+0x0/8:mov;WF+0x0/8:mov;WF+0x170/4:xor;RF+0x0/8:mov;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;RF+0x71/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;WF+0x71/8:mov;RF+0x71/8:sub;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rdx
exact	+0x3	CEE	b0=0x62	bf1f04c34bf34617	75	1	250@0xac802:75	43@0x8173d:71,196@0x9fbcd:3,157@0x98a9a:1	RF+0x23/4:6,WF+0x170/4:6,WF+0x23/4:4,RF+0x81/8:3,RF+0x71/8:2,RF+0x170/4:2	RF+0x81/8:mov;RF+0x23/4:mov;RF+0x71/8:add;WF+0x170/4:xor;RF+0x81/8:mov;RF+0x170/4:sub;RF+0x0/8:cmp;RF+0x194/1:mov;RF+0x23/4:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:mov;WF+0xe1/1:mov;RF+0x23/4:mov;WF+0x170/4:add;RF+0x23/4:mov;WF+0x170/4:xor;WF+0x170/4:add;RF+0x71/8:add;RF+0x23/4:mov;WF+0x23/4:and;WF+0x23/4:add;RF+0x81/8:mov;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:sub;WF+0x170/4:sub;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:sub;WF+0x170/4:or;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:rbx
exact	+0x5	VVCCV	b2=0x3d,b3=0x01	af81a4f0fda24dd6	75	1	245@0xab141:75	316@0xb987b:28,145@0x95b5c:28,75@0x873fc:12,210@0xa2da3:3,334@0xbdd18:3,43@0x8173d:1	RF+0x0/8:3,RF+0xa/8:3,RF+0x170/4:2,RF+0x60/8:2,WF+0x71/8:2,RF+0x81/8:1	RF+0x170/4:add;RF+0x81/8:mov;RF+0x0/8:cmp;RF+0x0/8:mov;RF+0x60/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x4;RIP+0x4/1:movzx;RF+0xa/8:mov;IPADV+0x2;RIP+0x2/2:mov;RF+0x71/8:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/2:movzx;RF+0x10f/8:mov;RF+0x170/4:add;WF+0x170/4:xor;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r12
exact	+0x5	EEECC	b3=0x3d,b4=0x01	6d47e0004e8c7934	70	1	326@0xbc06d:70	108@0x8f24b:57,352@0xc1ec4:13	RF+0xa/8:4,RF+0x0/8:2,WF+0x170/4:2,IPADV+0x3:2,RIP+0x3/2:2,WF+0x71/8:2	RF+0x0/8:mov;WF+0x0/8:mov;RF+0x81/8:mov;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x170/4:and;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x194/1:mov;WF+0x71/8:mov;RF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x1;RF+0x10f/8:mov;RIP+0x1/2:movzx;WF+0x170/4:add;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r13
exact	+0x5	VVVCC	b3=0x3d,b4=0x01	1f212dba578d89b6	66	1	131@0x937d0:66	144@0x95887:31,173@0x9ba74:15,108@0x8f24b:10,160@0x994cf:4,352@0xc1ec4:2,198@0xa037e:2	WF+0x23/4:10,RF+0x23/4:9,WF+0x170/4:6,RF+0x81/8:4,RF+0xa/8:3,RF+0x60/8:2	RF+0x60/8:mov;RF+0x0/8:mov;WF+0x60/8:mov;WF+0x0/8:mov;RF+0x0/8:mov;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;RF+0x60/8:mov;RF+0x194/1:mov;WF+0x71/8:mov;WF+0x170/4:or;RF+0x81/8:mov;RF+0x170/4:mov;WF+0x23/4:sub;WF+0x23/4:xor;RF+0x81/8:mov;RF+0x23/4:mov;RF+0x81/8:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x23/4:sub;WF+0x23/4:xor;RF+0x23/4:mov;RF+0x71/8:mov;WF+0x170/4:or;WF+0x71/8:mov;RF+0xa/8:mov;IPADV+0x0;RIP+0x0/1:movzx;RF+0x81/8:mov;RF+0xa/8:mov;IPADV+0x3;RIP+0x3/2:mov;RF+0x23/4:mov;WF+0x23/4:xor;WF+0x23/4:sub;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;RF+0x23/4:mov;WF+0x170/4:sub;RF+0x23/4:mov;WF+0x23/4:add;WF+0x23/4:sub;RF+0x10f/8:mov;RF+0xa/8:mov;IPADV+0x1;RIP+0x1/2:movzx;RF+0x170/4:add;WF+0x170/4:sub;TDYN;RTdyn/8:mov;WF+0xa/8:add;JMP:r14
