start_vm_ip	source_entry	source_target	delta	bytes	byte_status	count	top_targets	top_site	state_class	state_events	top_state_add	top_flag_add	top_byte_add	state_affine_status	state_affine_cv_status	state_affine_cv_pct	state_affine_terms	state_static_pct	state_static_mismatches	static_dispatch_pct	static_dispatch_mismatches	static_ip_pct	static_ip_mismatches	dispatch_model	dispatch_model_pct	target_reg	slot_kind	slot_reg_or_temp	byte_index_reg	static_load_site	static_index_add_site	tail_role_events	dispatch_formula	dispatch_formula_class	dispatch_formula_pct	dispatch_affine_status	dispatch_affine_pct	dispatch_affine_terms	dispatch_affine_cv_status	dispatch_affine_cv_pct
0x36c7de	256	0xad849	+0x2	2a27	exact	1	307@0xb8064:1	0xadbfa						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	consumed_slot	r10	r14	0xadbd0	0xadbae	1516	constant:0xaa0	constant_target	19.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c7e0	307	0xb8064	+0x3	9c3db4	exact	1	337@0xbec0e:1	0xb837a						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c7e3	337	0xbec0e	+0x4	ff992850	exact	1	30@0x7e849:1	0xbf126						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c7e7	30	0x7e849	+0x4	3373c345	exact	1	183@0x9d495:1	0x7ecd0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	r9			1050	constant:0x658	constant_target	25.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c7eb	183	0x9d495	+0x4	e801b10d	exact	1	172@0x9b68a:1	0x9d692						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	r13	r11			611	constant:0xa88	constant_target	6.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c7ef	172	0x9b68a	+0x4	00e05b02	exact	1	269@0xb045b:1	0x9ba72						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r8	r15			4531	constant:0xe0	constant_target	7.9	fit	100.0	13	robust	100.0
0x36c7f3	269	0xb045b	+0x5	003d01c7bb	exact	1	198@0xa037e:1	0xb092e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rax	live_slot	r11	r15			900	constant:0x500	constant_target	33.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c7f8	198	0xa037e	+0x2	67ce	exact	1	340@0xbf435:1	0xa062e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	rbx	rdi			2441	constant:0x960	constant_target	13.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c7fa	340	0xbf435	+0x4	d6746800	exact	1	43@0x8173d:1	0xbf886						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	r14			7554	constant:0xe0	constant_target	6.9	inconsistent	0.0	0	no_train_fit	0.0
0x36c7fe	43	0x8173d	+0x4	696bfd11	exact	1	215@0xa4609:1	0x81b7c						fit	robust	100.0	17	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rax	r14			5310	constant:0xd0	constant_target	11.2	inconsistent	0.0	0	no_train_fit	0.0
0x36c802	215	0xa4609	+0x3	e00368	exact	1	124@0x91e81:1	0xa4a5e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c805	124	0x91e81	+0x6	048030214fc8	exact	1	319@0xba72f:1	0x922c1						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	rsi	r13			639	constant:0x158	constant_target	16.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c80b	319	0xba72f	+0x5	3d01bebe00	exact	1	256@0xad849:1	0xbada2						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r15	r13			1113	constant:0x568	constant_target	34.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c810	256	0xad849	+0x2	26b0	exact	1	90@0x8b334:1	0xadbfa						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	consumed_slot	r10	r14	0xadbd0	0xadbae	1516	constant:0xaa0	constant_target	19.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c812	90	0x8b334	+0x4	f7f17e45	exact	1	215@0xa4609:1	0x8b6db						fit	partial	92.3	385	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	consumed_slot	r15	r12	0x8b6a1	0x8b695	441	constant:0x188	constant_target	58.3	fit	100.0	34	partial	96.6
0x36c816	215	0xa4609	+0x3	48039f	exact	1	105@0x8e6b4:1	0xa4a5e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c819	105	0x8e6b4	+0x5	105f60043a	exact	1	140@0x94e5a:1	0x8eb77						fit	partial	92.3	649	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	rdi	r10			414	u16_2	direct_u16	100.0	fit	100.0	252	partial	92.3
0x36c81e	140	0x94e5a	+0x6	ba954b6bf9a1	exact	1	52@0x833c7:1	0x951c0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r15	rax			560	constant:0x998	constant_target	12.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c824	52	0x833c7	+0x5	b9a6d13d01	exact	1	210@0xa2da3:1	0x8371b						fit	partial	98.8	311	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rax				726	constant:0x258	constant_target	39.4	fit	100.0	147	partial	98.8
0x36c839	172	0x9b68a	+0x4	63ed2300	exact	1	322@0xbb3c9:1	0x9ba72						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r8	r15			4531	constant:0xe0	constant_target	7.9	fit	100.0	13	robust	100.0
0x36c83d	322	0xbb3c9	+0x4	2c8c4f04	exact	1	91@0x8b6de:1	0xbb6e3						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rax	r9			835	constant:0x4e8	constant_target	30.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c841	91	0x8b6de	+0x4	9008e801	exact	1	337@0xbec0e:1	0x8b8c9						fit	robust	100.0	16	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r9	r13			546	(state^u16_0)&0x1fff	state_expr	100.0	fit	100.0	18	robust	100.0
0x36c845	337	0xbec0e	+0x4	64ead8f7	exact	1	269@0xb045b:1	0xbf126						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c849	269	0xb045b	+0x5	003d01db39	exact	1	256@0xad849:1	0xb092e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rax	live_slot	r11	r15			900	constant:0x500	constant_target	33.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c84e	256	0xad849	+0x2	ee21	exact	1	203@0xa1484:1	0xadbfa						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	consumed_slot	r10	r14	0xadbd0	0xadbae	1516	constant:0xaa0	constant_target	19.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c850	203	0xa1484	+0x4	9f91049b	exact	1	307@0xb8064:1	0xa1936						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	live_slot	r14	rdi			3283	post&0x1fff	state_expr	18.2	fit	100.0	9	robust	100.0
0x36c854	307	0xb8064	+0x3	be15ae	exact	1	140@0x94e5a:1	0xb837a						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c857	140	0x94e5a	+0x6	7a541f550bf7	exact	1	340@0xbf435:1	0x951c0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r15	rax			560	constant:0x998	constant_target	12.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c85d	340	0xbf435	+0x4	75e36800	exact	1	319@0xba72f:1	0xbf886						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r8	r14			7554	constant:0xe0	constant_target	6.9	inconsistent	0.0	0	no_train_fit	0.0
0x36c861	319	0xba72f	+0x5	3d01066c00	exact	1	173@0x9ba74:1	0xbada2						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r15	r13			1113	constant:0x568	constant_target	34.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c866	173	0x9ba74	+0x2	0e84	exact	1	172@0x9b68a:1	0x9bd8c						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r12	r9			2374	constant:0x200	constant_target	14.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c868	172	0x9b68a	+0x4	94aea309	exact	1	114@0x90319:1	0x9ba72						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r8	r15			4531	constant:0xe0	constant_target	7.9	fit	100.0	13	robust	100.0
0x36c86c	114	0x90319	+0x4	49b66efd	exact	1	307@0xb8064:1	0x90893						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	rdx			7732	constant:0x210	constant_target	9.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c870	307	0xb8064	+0x3	7e25ae	exact	1	142@0x953b1:1	0xb837a						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c873	142	0x953b1	+0xa	c9c7f0c636380f399802	exact	1	83@0x8947b:1	0x957d6																			no_static_load					0								
0x36c87d	83	0x8947b	+0x5	9f0c003d01	exact	1	352@0xc1ec4:1	0x89839						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r13	r10			714	constant:0x568	constant_target	20.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c882	352	0xc1ec4	+0x2	26f4	exact	1	18@0x7be9b:1	0xc21c0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r11	r14			1775	constant:0x810	constant_target	19.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c884	18	0x7be9b	+0x3	140512	exact	1	90@0x8b334:1	0x7c308						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r13	r9			7406	u16_0&0xfff	direct_u16	14.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c887	90	0x8b334	+0x4	2ff3548f	exact	1	254@0xad32c:1	0x8b6db						fit	partial	92.3	385	100.0	0	100.0	0	100.0	0	static_100	100.0	r12	consumed_slot	r15	r12	0x8b6a1	0x8b695	441	constant:0x188	constant_target	58.3	fit	100.0	34	partial	96.6
0x36c88b	254	0xad32c	+0x4	7e29f24b	exact	1	330@0xbc9b8:1	0xad766						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r10	r8			828	post&0xfff	state_expr	40.6	fit	100.0	10	robust	100.0
0x36c88f	330	0xbc9b8	+0x5	a0013a8777	exact	1	52@0x833c7:1	0xbcfc5						fit	partial	75.1	374	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	rdi	r11			169	u16_0	direct_u16	100.0	fit	100.0	12	partial	91.1
0x36c894	52	0x833c7	+0x5	9e73fb3d01	exact	1	75@0x873fc:1	0x8371b						fit	partial	98.8	311	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rax				726	constant:0x258	constant_target	39.4	fit	100.0	147	partial	98.8
0x36c8aa	180	0x9cf32	+0x4	6310e801	exact	1	333@0xbd8af:1	0x9d13d	state_mixed	20	+0x41000808:5,+0x18200020:5,+0x8000848:4,+0x31010860:3,+0x38000020:1,+0x79000a68:1,+0x20010a48:1	-0xf8841b:5,+0x656028d8:5,-0x497ae45b:4,-0x319333e8:3,+0x617e6dd:1,-0x3ab6e66b:1,-0x63f3e64b:1	+0x0:20	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r15	r10			478	constant:0x540	constant_target	9.2	inconsistent	0.0	0	no_train_fit	0.0
0x36c8ae	333	0xbd8af	+0x4	d3e46800	exact	1	189@0x9e7af:1	0xbdd16	state_const_post	17	+0xe4d3:14,-0x364f10c5:1,-0x2a13a6a8:1,+0x42ed4:1	+0x4280a108:14,+0x2980808c:1,+0x192e95cd:1,+0x4283a309:1	+0x0:17	fit	robust	100.0	16	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdi	r11			3602	constant:0x988	constant_target	9.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c8b2	189	0x9e7af	+0x4	8d9c54a5	exact	1	28@0x7e390:1	0x9eac9						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c8b6	28	0x7e390	+0x3	e006d0	exact	1	220@0xa522e:1	0x7e7ca						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c8b9	220	0xa522e	+0x5	003d01acb9	exact	1	144@0x95887:1	0xa5886						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r14				1926	constant:0x480	constant_target	31.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c8be	144	0x95887	+0x2	0f99	exact	1	258@0xadf2c:1	0x95b59	state_mixed	259	+0x75fe85ef:256,+0x204503d0:3	-0xba07503:259	+0x0:259	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r10	rsi			2050	post&0x1fff	state_expr	20.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c8c0	258	0xadf2c	+0x4	602e97e1	exact	1	157@0x98a9a:1	0xae32f						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r10	rcx			9696	post&0x1fff	state_expr	7.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c8c4	157	0x98a9a	+0x4	03216800	exact	1	307@0xb8064:1	0x99026						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	live_slot	rcx	rdi			4834	constant:0x210	constant_target	8.8	inconsistent	0.0	0	no_train_fit	0.0
0x36c8c8	307	0xb8064	+0x3	aa9db1	exact	1	253@0xacfb1:1	0xb837a						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c8cb	253	0xacfb1	+0x6	fec1c0890006	exact	1	320@0xbada5:1	0xad329						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rdi	rdx			708	constant:0x948	constant_target	37.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c8d1	320	0xbada5	+0x5	003d0179ce	exact	1	257@0xadbfd:1	0xbb1db						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r14	rax			731	constant:0x800	constant_target	17.8	inconsistent	0.0	0	no_train_fit	0.0
0x36c8d6	257	0xadbfd	+0x2	efb0	exact	1	30@0x7e849:1	0xadf29						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	rcx				2408	constant:0x560	constant_target	32.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c8d8	30	0x7e849	+0x4	870c74a6	exact	1	196@0x9fbcd:1	0x7ecd0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	r9			1050	constant:0x658	constant_target	25.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c8dc	196	0x9fbcd	+0x4	33ffb5f7	exact	1	18@0x7be9b:1	0xa0068						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	rdi	r11			4957	constant:0xaa0	constant_target	11.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c8e0	18	0x7be9b	+0x3	900556	exact	1	114@0x90319:1	0x7c308						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rsi	live_slot	r13	r9			7406	u16_0&0xfff	direct_u16	14.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c8e3	114	0x90319	+0x4	e9099ebf	exact	1	49@0x82820:1	0x90893						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r11	rdx			7732	constant:0x210	constant_target	9.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c8e7	49	0x82820	+0x5	0080ef3d01	exact	1	160@0x994cf:1	0x82e73						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r15	r12			1844	constant:0x480	constant_target	25.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c8ec	160	0x994cf	+0x2	d823	exact	1	297@0xb64d7:1	0x99757	state_const_post	6	+0x627854e0:2,-0x75866618:1,+0x3747f84a:1,-0x530b033a:1,-0x65a44c2a:1	+0x0:4,-0x559d4d7b:2	+0x0:6	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r9	r14			2706	constant:0x5c8	constant_target	12.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c8ee	297	0xb64d7	+0x3	7ad53b	exact	1	157@0x98a9a:1	0xb68ff						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r13	live_slot	rcx	r15			6487	constant:0x620	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c8f1	157	0x98a9a	+0x4	f3c56800	exact	1	337@0xbec0e:1	0x99026						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	live_slot	rcx	rdi			4834	constant:0x210	constant_target	8.8	inconsistent	0.0	0	no_train_fit	0.0
0x36c8f5	337	0xbec0e	+0x4	1492bc25	exact	1	273@0xb11ca:1	0xbf126						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r10	r11			7506	constant:0x210	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c8f9	273	0xb11ca	+0x4	4287e689	exact	1	91@0x8b6de:1	0xb1545						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r9	consumed_slot	r13	rsi	0xb1519	0xb1502	1072	constant:0x638	constant_target	24.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c8fd	91	0x8b6de	+0x4	6661e801	exact	1	83@0x8947b:1	0x8b8c9						fit	robust	100.0	16	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r9	r13			546	(state^u16_0)&0x1fff	state_expr	100.0	fit	100.0	18	robust	100.0
0x36c901	83	0x8947b	+0x5	85a4003d01	exact	1	173@0x9ba74:1	0x89839						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	r13	r10			714	constant:0x568	constant_target	20.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c906	173	0x9ba74	+0x2	7302	exact	1	345@0xc02e4:1	0x9bd8c						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r12	r9			2374	constant:0x200	constant_target	14.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c908	345	0xc02e4	+0x6	10000b70efef	exact	1	268@0xb0007:1	0xc0532						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	consumed_slot	r9	r11	0xc050e	0xc050b	860	constant:0x1a0	constant_target	35.2	inconsistent	0.0	0	no_train_fit	0.0
0x36c90e	268	0xb0007	+0x4	5da41268	exact	1	189@0x9e7af:1	0xb0458						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r15	live_slot	r13	r10			3696	constant:0x798	constant_target	11.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c912	189	0x9e7af	+0x4	800364de	exact	1	28@0x7e390:1	0x9eac9						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c916	28	0x7e390	+0x3	300270	exact	1	70@0x8610e:1	0x7e7ca						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c919	70	0x8610e	+0x5	99cf003d01	exact	1	198@0xa037e:1	0x86763						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rax	r13			697	constant:0x360	constant_target	52.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c91e	198	0xa037e	+0x2	fed0	exact	1	28@0x7e390:1	0xa062e						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	rbx	rdi			2441	constant:0x960	constant_target	13.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c920	28	0x7e390	+0x3	800604	exact	1	208@0xa2361:1	0x7e7ca						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	rbx	r14			8351	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c923	208	0xa2361	+0x5	3a24121d23	exact	1	258@0xadf2c:1	0xa2933						fit	partial	25.7	442	100.0	0	100.0	0	100.0	0	static_100	100.0	rbx	live_slot	r11				456	constant:0x278	constant_target	16.4	fit	100.0	200	partial	25.7
0x36c928	258	0xadf2c	+0x4	52aa487b	exact	1	333@0xbd8af:1	0xae32f						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r10	rcx			9696	post&0x1fff	state_expr	7.1	inconsistent	0.0	0	no_train_fit	0.0
0x36c92c	333	0xbd8af	+0x4	a3e6b300	exact	1	220@0xa522e:1	0xbdd16						fit	robust	100.0	16	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdi	r11			3602	constant:0x988	constant_target	9.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c930	220	0xa522e	+0x5	003d018798	exact	1	173@0x9ba74:1	0xa5886						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r10	live_slot	r14				1926	constant:0x480	constant_target	31.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c935	173	0x9ba74	+0x2	cb8f	exact	1	260@0xae90b:1	0x9bd8c						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r11	live_slot	r12	r9			2374	constant:0x200	constant_target	14.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c937	260	0xae90b	+0x4	9e0daab0	exact	1	168@0x9aa83:1	0xaeda0						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	r15	rdi			1266	constant:0x5e8	constant_target	21.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c93b	168	0x9aa83	+0x4	4a5985d5	exact	1	215@0xa4609:1	0x9af16						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdi	live_slot	rbx	rsi			4537	constant:0x9d8	constant_target	12.5	inconsistent	0.0	0	no_train_fit	0.0
0x36c93f	215	0xa4609	+0x3	e80548	exact	1	189@0x9e7af:1	0xa4a5e	state_add_const	1	-0x38fd6e5:1	+0x378e3f15:1	+0x0:1	inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r14	live_slot	r8	rcx			7122	u16_0	direct_u16	100.0	fit	100.0	9	robust	100.0
0x36c942	189	0x9e7af	+0x4	8de3d8e6	exact	1	237@0xa8e1f:1	0x9eac9						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r11	r13			7466	constant:0x158	constant_target	8.7	inconsistent	0.0	0	no_train_fit	0.0
0x36c946	237	0xa8e1f	+0x5	5dfa8d3d01	exact	1	144@0x95887:1	0xa94a3						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	r13	r10			706	constant:0xb00	constant_target	49.0	inconsistent	0.0	0	no_train_fit	0.0
0x36c94b	144	0x95887	+0x2	af9f	exact	1	307@0xb8064:1	0x95b59						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	r10	rsi			2050	post&0x1fff	state_expr	20.6	inconsistent	0.0	0	no_train_fit	0.0
0x36c94d	307	0xb8064	+0x3	9efdac	exact	1	105@0x8e6b4:1	0xb837a						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	rcx	live_slot	rdx	r13			7052	constant:0x570	constant_target	6.4	inconsistent	0.0	0	no_train_fit	0.0
0x36c950	105	0x8e6b4	+0x5	93b0780762	exact	1	239@0xa991e:1	0x8eb77						fit	partial	92.3	649	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	live_slot	rdi	r10			414	u16_2	direct_u16	100.0	fit	100.0	252	partial	92.3
0x36c955	239	0xa991e	+0x6	2e2a8030c6a9	exact	1	291@0xb4edd:1	0xa9cf4						inconsistent	no_train_fit	0.0	0	100.0	0	100.0	0	100.0	0	static_100	100.0	r8	live_slot	rdx	r10			619	constant:0x948	constant_target	15.8	inconsistent	0.0	0	no_train_fit	0.0
0x36c95b	291	0xb4edd	+0x4	e10f2cd1	exact	1	49@0x82820:1	0xb540d						fit	partial	89.7	838	100.0	0	100.0	0	100.0	0	static_100	100.0	rdx	consumed_slot	r9	r10	0xb53d1	0xb53bb	311	constant:0xa50	constant_target	21.9	fit	100.0	248	partial	89.7
